,collectionsURL,unitCode,EDANurl,title,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation
555,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.44,NPG,edanmdm:npg_S_NPG.74.39.3.44,Joseph Erwin,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.44""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Joseph B. Erwin, 1758 - 1807""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Joseph B. Erwin: Male\nJoseph B. Erwin: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Erwin, Joseph B."", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_44Erwin-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_44Erwin-000001/full/250,/0/default.jpg",Joseph B. Erwin,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
556,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.43,NPG,edanmdm:npg_S_NPG.74.39.3.43,Leech,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.43""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Leech, born mid 18th century""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Leech: Male\nLeech: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Leech""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_43Leech-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_43Leech-000001/full/250,/0/default.jpg",Leech,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
557,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.42,NPG,edanmdm:npg_S_NPG.74.39.3.42,Cox,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.42""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Cox, born mid to late 18th century""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Cox: Male\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Cox""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_42Cox-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_42Cox-000001/full/250,/0/default.jpg",Cox,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
558,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.41,NPG,edanmdm:npg_S_NPG.74.39.3.41,D. Reardan,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1799""}","{""Object number"": ""S/NPG.74.39.3.41""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""D. Reardan, born mid-late 18th century""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""D. Reardan: Male\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Reardan, D.""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_41Reardan-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_41Reardan-000001/full/250,/0/default.jpg",D. Reardan,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1799,Men,
559,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.40,NPG,edanmdm:npg_S_NPG.74.39.3.40,Anthony Morris Buckley,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.40""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Anthony Morris Buckley, 1777 - 1845""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Anthony Morris Buckley: Male\nAnthony Morris Buckley: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Buckley, Anthony Morris"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_40Buckley-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_40Buckley-000001/full/250,/0/default.jpg",Anthony Morris Buckley,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
560,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.4,NPG,edanmdm:npg_S_NPG.74.39.3.4,Wallace,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1796""}","{""Object number"": ""S/NPG.74.39.3.4""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Wallace, born mid-late 18th century""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Wallace: Male\nWallace: Business and Finance\\Businessperson\\Merchant\\Wine merchant\nPortrait""}","[""1790s""]","[""Wallace"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits"", ""Wine merchant""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_4Wallace-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_4Wallace-000001/full/250,/0/default.jpg",Wallace,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1796,Men,
561,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.39,NPG,edanmdm:npg_S_NPG.74.39.3.39,Daniel Murgatroyd,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.39""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Daniel Murgatroyd""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Daniel Murgatroyd: Male\nDaniel Murgatroyd: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Murgatroyd, Daniel"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_39Murgatroyd-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_39Murgatroyd-000001/full/250,/0/default.jpg",Daniel Murgatroyd,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
562,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.38,NPG,edanmdm:npg_S_NPG.74.39.3.38,Samuel Murgatroyd,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.38""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Samuel Murgatroyd""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Samuel Murgatroyd: Male\nSamuel Murgatroyd: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Murgatroyd, Samuel""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_38Murgatroyd-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_38Murgatroyd-000001/full/250,/0/default.jpg",Samuel Murgatroyd,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
563,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.37,NPG,edanmdm:npg_S_NPG.74.39.3.37,Roger Alden,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.37""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Roger Alden, 1754 - 1836""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Roger Alden: Male\nRoger Alden: Military and Intelligence\\Soldier\\Revolutionary War\nRoger Alden: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Alden, Roger""]","[""Prints""]",,"[""Business and Finance"", ""Soldiers"", ""Merchants"", ""Businessperson"", ""Military and Intelligence"", ""Men"", ""Portraits"", ""American Revolution (1775-1783)""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_37Alden-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_37Alden-000001/full/250,/0/default.jpg",Roger Alden,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
564,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.36,NPG,edanmdm:npg_S_NPG.74.39.3.36,Evan William Thomas,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1807""}","{""Object number"": ""S/NPG.74.39.3.36""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Evan William Thomas, 1769 - 1840""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Evan William Thomas: Male\nPortrait""}","[""1800s""]","[""Thomas, Evan William"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_36Thomas-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_36Thomas-000001/full/250,/0/default.jpg",Evan William Thomas,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1807,Men,
565,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.35,NPG,edanmdm:npg_S_NPG.74.39.3.35,John Rodman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1799""}","{""Object number"": ""S/NPG.74.39.3.35""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""John Rodman, 1775 - 1847""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""John Rodman: Male\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Rodman, John""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_35Rodman-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_35Rodman-000001/full/250,/0/default.jpg",John Rodman,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1799,Men,
566,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.34,NPG,edanmdm:npg_S_NPG.74.39.3.34,James Latimer,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.34""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""James Latimer, ? - 1845""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""James Latimer: Male\nJames Latimer: Law and Crime\\Lawyer\nJames Latimer: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1790s""]","[""Latimer, James"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Business and Finance"", ""Merchants"", ""Businessperson"", ""Men"", ""Portraits"", ""Law and Crime"", ""Lawyers""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_34Latimer-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_34Latimer-000001/full/250,/0/default.jpg",James Latimer,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
567,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.33,NPG,edanmdm:npg_S_NPG.74.39.3.33,John Wharton,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1799""}","{""Object number"": ""S/NPG.74.39.3.33""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""John Wharton, 1772 - 1832""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""John Wharton: Male\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Wharton, John""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_33Wharton-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_33Wharton-000001/full/250,/0/default.jpg",John Wharton,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1799,Men,
568,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.32,NPG,edanmdm:npg_S_NPG.74.39.3.32,Robert Wescott,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.32""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Robert Wescott, 1769 - 1851""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Robert Wescott: Male\nRobert Wescott: Military and Intelligence\\Army\\Officer\\Captain\nPortrait""}","[""1790s""]","[""United States. Army"", ""Wescott, Robert"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Military and Intelligence"", ""Men"", ""Portraits"", ""Captain"", ""Officer""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_32Wescott-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_32Wescott-000001/full/250,/0/default.jpg",Robert Wescott,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
569,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.31,NPG,edanmdm:npg_S_NPG.74.39.3.31,Bertram Peter Cruger,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1802""}","{""Object number"": ""S/NPG.74.39.3.31""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Bertram Peter Cruger, 1774 - 1854""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Bertram Peter Cruger: Male\nPortrait""}","[""1800s""]","[""Cruger, Bertram Peter"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_31Cruger-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_31Cruger-000001/full/250,/0/default.jpg",Bertram Peter Cruger,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1802,Men,
570,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.30,NPG,edanmdm:npg_S_NPG.74.39.3.30,David Caldwell,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.30""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""David Caldwell, 1770 - 1835""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""David Caldwell: Male\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Caldwell, David""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_30Caldwell-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_30Caldwell-000001/full/250,/0/default.jpg",David Caldwell,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
571,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.29,NPG,edanmdm:npg_S_NPG.74.39.3.29,John Wart,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.29""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""John Wart, born mid 18th century""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""John Wart: Male\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Wart, John""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_29Wart-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_29Wart-000001/full/250,/0/default.jpg",John Wart,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
572,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.26,NPG,edanmdm:npg_S_NPG.74.39.3.26,Jenkins,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.74.39.3.26""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Jenkins, born mid 18th century""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Jenkins: Male\nPortrait""}","[""1790s""]","[""Jenkins"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_26Jenkins-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_26Jenkins-000001/full/250,/0/default.jpg",Jenkins,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,Men,
573,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.74.39.3.25,NPG,edanmdm:npg_S_NPG.74.39.3.25,Jones Fawson,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1797""}","{""Object number"": ""S/NPG.74.39.3.25""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Jones Fawson, c. 1751 - 1833""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Jones Fawson: Male\nJones Fawson: Law and Crime\\Police\\Sheriff\nJones Fawson: Military and Intelligence\\Navy\nJones Fawson: Military and Intelligence\\Navy\\Officer\\Captain\nPortrait""}","[""1790s""]","[""United States. Navy"", ""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Fawson, Jones""]","[""Prints""]",,"[""Sheriff"", ""Military and Intelligence"", ""Men"", ""Portraits"", ""Law and Crime"", ""Police"", ""Captain"", ""Officer""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_74_39_3_25Fawson-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_74_39_3_25Fawson-000001/full/250,/0/default.jpg",Jones Fawson,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1797,Men,
